Timestamp,Object,Confidence,Bounding Box
2025-02-28 19:28:41,person,0.74250346,"0.0, 173.220458984375, 206.12252807617188, 473.26416015625"
2025-02-28 19:28:42,person,0.8830438,"18.039077758789062, 110.98947143554688, 514.7408447265625, 479.3771057128906"
2025-02-28 19:28:42,person,0.659578,"0.0, 172.2262725830078, 203.77850341796875, 473.23370361328125"
2025-02-28 19:28:42,person,0.8830438,"18.039077758789062, 110.98947143554688, 514.7408447265625, 479.3771057128906"
2025-02-28 19:28:42,person,0.659578,"0.0, 172.2262725830078, 203.77850341796875, 473.23370361328125"
2025-02-28 19:28:42,person,0.8930291,"28.99993896484375, 112.95394897460938, 514.4276123046875, 479.3945007324219"
2025-02-28 19:28:42,person,0.76161844,"0.0, 172.34637451171875, 205.97265625, 473.03070068359375"
2025-02-28 19:28:42,person,0.89399576,"27.499618530273438, 112.33973693847656, 514.4095458984375, 479.3731689453125"
2025-02-28 19:28:42,person,0.76556593,"0.0, 172.031005859375, 205.26046752929688, 473.37664794921875"
2025-02-28 19:28:42,person,0.8996658,"21.488525390625, 112.20960998535156, 516.0146484375, 479.37548828125"
2025-02-28 19:28:42,person,0.7069013,"0.1031341552734375, 172.82440185546875, 202.28468322753906, 472.18133544921875"
2025-02-28 19:28:42,person,0.89403814,"17.948776245117188, 111.40660095214844, 516.7046508789062, 479.3758544921875"
2025-02-28 19:28:42,person,0.7257885,"0.0, 172.01510620117188, 204.47775268554688, 472.9238586425781"
2025-02-28 19:40:46,person,0.83355176,"118.39752197265625, 62.678619384765625, 639.5398559570312, 478.5248718261719"
2025-02-28 19:40:46,person,0.82127684,"94.54669189453125, 62.9422607421875, 639.1439208984375, 478.65777587890625"
2025-02-28 19:40:46,person,0.7913981,"77.75372314453125, 64.96394348144531, 639.2002563476562, 478.57794189453125"
2025-02-28 19:40:46,person,0.7913981,"77.75372314453125, 64.96394348144531, 639.2002563476562, 478.57794189453125"
2025-02-28 19:40:46,person,0.80346316,"62.23553466796875, 65.30674743652344, 639.4581298828125, 478.472900390625"
2025-02-28 19:40:46,person,0.8167347,"31.0626220703125, 62.68133544921875, 638.6290283203125, 478.97296142578125"
2025-02-28 19:40:46,person,0.48625952,"0.30126953125, 170.6593017578125, 215.49163818359375, 476.0618896484375"
2025-02-28 19:40:47,person,0.8223105,"28.93707275390625, 63.1712646484375, 637.7112426757812, 478.85272216796875"
2025-02-28 19:40:47,person,0.47526538,"0.2806396484375, 168.9578857421875, 205.1761474609375, 473.712890625"
2025-02-28 19:40:47,person,0.8223105,"28.93707275390625, 63.1712646484375, 637.7112426757812, 478.85272216796875"
2025-02-28 19:40:47,person,0.47526538,"0.2806396484375, 168.9578857421875, 205.1761474609375, 473.712890625"
2025-02-28 19:40:47,person,0.80127454,"29.52911376953125, 62.859100341796875, 637.6071166992188, 478.7378845214844"
2025-02-28 19:40:47,person,0.47232303,"0.4085235595703125, 168.84786987304688, 206.3316650390625, 474.6073303222656"
2025-02-28 19:40:47,person,0.83151823,"35.4625244140625, 63.97651672363281, 638.5458374023438, 478.89752197265625"
2025-02-28 19:40:47,person,0.4719172,"0.65966796875, 169.54559326171875, 206.64962768554688, 473.35369873046875"
2025-02-28 19:40:47,person,0.83151823,"35.4625244140625, 63.97651672363281, 638.5458374023438, 478.89752197265625"
2025-02-28 19:40:47,person,0.4719172,"0.65966796875, 169.54559326171875, 206.64962768554688, 473.35369873046875"
2025-02-28 19:40:47,person,0.8438133,"36.32440185546875, 63.50482177734375, 638.0256958007812, 479.04351806640625"
2025-02-28 19:40:47,person,0.83998847,"83.37109375, 65.68246459960938, 639.609130859375, 478.5578918457031"
2025-02-28 19:40:47,person,0.84020233,"70.760986328125, 64.60568237304688, 638.402099609375, 478.5227355957031"
2025-02-28 19:40:47,person,0.84020233,"70.760986328125, 64.60568237304688, 638.402099609375, 478.5227355957031"
2025-02-28 19:40:47,person,0.84637195,"42.4072265625, 63.286468505859375, 638.4234008789062, 478.6523132324219"
2025-02-28 19:40:47,person,0.47368783,"0.5072174072265625, 169.45556640625, 219.70228576660156, 474.6014404296875"
2025-02-28 19:40:47,person,0.8405155,"44.72540283203125, 59.907562255859375, 637.8427734375, 479.2802429199219"
2025-02-28 19:40:47,person,0.4929393,"0.0, 172.45889282226562, 212.0575408935547, 476.8985290527344"
2025-02-28 19:40:47,person,0.83694345,"57.32037353515625, 65.04336547851562, 636.8453369140625, 479.3207092285156"
2025-02-28 19:40:47,person,0.49111393,"0.0196380615234375, 172.73455810546875, 219.82127380371094, 476.38507080078125"
2025-02-28 19:40:47,person,0.85147005,"59.3031005859375, 64.01174926757812, 634.14599609375, 479.3729553222656"
2025-02-28 19:40:47,person,0.59606886,"0.0, 171.1037139892578, 221.8363037109375, 476.82891845703125"
2025-02-28 19:40:48,person,0.85147005,"59.3031005859375, 64.01174926757812, 634.14599609375, 479.3729553222656"
2025-02-28 19:40:48,person,0.59606886,"0.0, 171.1037139892578, 221.8363037109375, 476.82891845703125"
2025-02-28 19:40:48,person,0.852445,"73.1724853515625, 64.83709716796875, 630.911865234375, 479.3232421875"
2025-02-28 19:40:48,person,0.5947497,"0.0792694091796875, 169.04864501953125, 219.7163543701172, 476.8175048828125"
2025-02-28 19:40:48,person,0.8432755,"78.077392578125, 64.02423095703125, 632.9886474609375, 479.095947265625"
2025-02-28 19:40:48,person,0.50352275,"0.118804931640625, 167.6280059814453, 223.73983764648438, 476.36456298828125"
2025-02-28 19:40:48,person,0.8432755,"78.077392578125, 64.02423095703125, 632.9886474609375, 479.095947265625"
2025-02-28 19:40:48,person,0.50352275,"0.118804931640625, 167.6280059814453, 223.73983764648438, 476.36456298828125"
2025-02-28 19:40:48,person,0.85771614,"57.35516357421875, 64.26170349121094, 637.0712890625, 479.2318115234375"
2025-02-28 19:40:48,person,0.53645295,"0.1141204833984375, 170.16070556640625, 216.56553649902344, 476.40179443359375"
2025-02-28 19:40:48,person,0.8525112,"67.6761474609375, 63.0106201171875, 637.914794921875, 479.097412109375"
2025-02-28 19:40:48,person,0.5496037,"0.080780029296875, 168.18682861328125, 201.12603759765625, 476.61138916015625"
2025-02-28 19:40:48,person,0.85061103,"57.20440673828125, 62.75067138671875, 636.5596313476562, 479.25762939453125"
2025-02-28 19:40:48,person,0.5823503,"0.038177490234375, 169.8914337158203, 212.23849487304688, 476.72100830078125"
2025-02-28 19:40:48,person,0.85061103,"57.20440673828125, 62.75067138671875, 636.5596313476562, 479.25762939453125"
2025-02-28 19:40:48,person,0.5823503,"0.038177490234375, 169.8914337158203, 212.23849487304688, 476.72100830078125"
2025-02-28 19:40:48,person,0.84751904,"50.84130859375, 64.12030029296875, 637.11767578125, 479.328125"
2025-02-28 19:40:48,person,0.49660307,"0.1015777587890625, 170.30162048339844, 208.77159118652344, 477.263916015625"
2025-02-28 19:40:48,person,0.84120846,"52.7139892578125, 64.85775756835938, 636.0985107421875, 479.2381286621094"
2025-02-28 19:40:48,person,0.8152287,"62.113525390625, 65.26873779296875, 625.1688232421875, 479.68072509765625"
2025-02-28 19:40:48,person,0.47778887,"0.0706787109375, 170.02880859375, 209.12326049804688, 477.23870849609375"
2025-02-28 19:40:48,person,0.8152287,"62.113525390625, 65.26873779296875, 625.1688232421875, 479.68072509765625"
2025-02-28 19:40:48,person,0.47778887,"0.0706787109375, 170.02880859375, 209.12326049804688, 477.23870849609375"
2025-02-28 19:40:48,person,0.85209656,"53.5499267578125, 65.62379455566406, 633.3939208984375, 479.4051513671875"
2025-02-28 19:40:48,person,0.4862855,"0.0533599853515625, 170.2578582763672, 220.447509765625, 477.04730224609375"
2025-02-28 19:40:48,person,0.8619224,"54.75244140625, 64.3409423828125, 628.9959716796875, 479.40362548828125"
2025-02-28 19:40:49,person,0.86160076,"58.685302734375, 64.52407836914062, 636.2916259765625, 479.2882385253906"
2025-02-28 19:40:49,person,0.46382597,"0.0848236083984375, 167.64675903320312, 218.52781677246094, 477.2243347167969"
2025-02-28 19:40:49,person,0.86017674,"45.17144775390625, 63.819183349609375, 632.7028198242188, 479.2814025878906"
2025-02-28 19:40:49,person,0.86017674,"45.17144775390625, 63.819183349609375, 632.7028198242188, 479.2814025878906"
2025-02-28 19:40:49,person,0.86017674,"45.17144775390625, 63.819183349609375, 632.7028198242188, 479.2814025878906"
2025-02-28 19:40:49,person,0.85010886,"44.2686767578125, 65.30215454101562, 634.20458984375, 479.5934143066406"
2025-02-28 19:40:49,person,0.85010886,"44.2686767578125, 65.30215454101562, 634.20458984375, 479.5934143066406"
2025-02-28 19:40:49,person,0.827815,"41.85595703125, 64.54350280761719, 624.2969970703125, 479.50823974609375"
2025-02-28 19:40:49,person,0.8147231,"42.6326904296875, 63.97862243652344, 627.178955078125, 479.6251220703125"
2025-02-28 19:40:49,person,0.49000642,"0.0773773193359375, 168.48992919921875, 210.77931213378906, 477.78009033203125"
2025-02-28 19:40:49,person,0.8346073,"108.8377685546875, 65.9444580078125, 639.2161865234375, 480.0"
2025-02-28 19:40:49,person,0.6307368,"0.067108154296875, 169.5037384033203, 206.97463989257812, 477.95562744140625"
2025-02-28 19:40:49,person,0.8031659,"110.156494140625, 65.60411071777344, 637.9256591796875, 479.6510009765625"
2025-02-28 19:40:49,person,0.48420373,"0.2683563232421875, 168.28334045410156, 218.25082397460938, 478.54541015625"
2025-02-28 19:40:49,person,0.8031659,"110.156494140625, 65.60411071777344, 637.9256591796875, 479.6510009765625"
2025-02-28 19:40:49,person,0.48420373,"0.2683563232421875, 168.28334045410156, 218.25082397460938, 478.54541015625"
2025-02-28 19:40:49,person,0.83305407,"107.08477783203125, 65.91030883789062, 640.0, 479.0124816894531"
2025-02-28 19:40:49,person,0.4582767,"0.236846923828125, 168.1363525390625, 214.914306640625, 478.46966552734375"
2025-02-28 19:40:49,person,0.83285946,"93.56805419921875, 64.81289672851562, 634.9133911132812, 478.6812438964844"
2025-02-28 19:40:49,person,0.53746116,"0.228363037109375, 167.077880859375, 216.51531982421875, 478.7994384765625"
2025-02-28 19:40:50,person,0.83285946,"93.56805419921875, 64.81289672851562, 634.9133911132812, 478.6812438964844"
2025-02-28 19:40:50,person,0.53746116,"0.228363037109375, 167.077880859375, 216.51531982421875, 478.7994384765625"
2025-02-28 19:40:50,person,0.8331928,"87.66070556640625, 61.47967529296875, 633.5689697265625, 479.44158935546875"
2025-02-28 19:40:50,person,0.54063153,"0.2274627685546875, 171.12782287597656, 222.11660766601562, 478.8802490234375"
2025-02-28 19:40:50,person,0.82247365,"65.7646484375, 63.00616455078125, 629.84326171875, 479.4512939453125"
2025-02-28 19:40:50,person,0.54778147,"0.2149200439453125, 170.43951416015625, 221.36219787597656, 478.75811767578125"
2025-02-28 19:40:50,person,0.82247365,"65.7646484375, 63.00616455078125, 629.84326171875, 479.4512939453125"
2025-02-28 19:40:50,person,0.54778147,"0.2149200439453125, 170.43951416015625, 221.36219787597656, 478.75811767578125"
2025-02-28 19:40:50,person,0.82304543,"75.341796875, 64.9246826171875, 633.4049072265625, 479.11932373046875"
2025-02-28 19:40:50,person,0.5315099,"0.0474395751953125, 169.5191650390625, 221.186767578125, 478.41192626953125"
2025-02-28 19:40:50,person,0.84355325,"69.3087158203125, 63.86738586425781, 637.810546875, 478.90728759765625"
2025-02-28 19:40:50,person,0.5510344,"0.047271728515625, 170.6233367919922, 216.65548706054688, 478.42730712890625"
2025-02-28 19:40:50,person,0.8031511,"53.68634033203125, 65.49588012695312, 627.66064453125, 479.4919738769531"
2025-02-28 19:40:50,person,0.6383237,"0.04248046875, 171.97100830078125, 209.2554931640625, 478.1832275390625"
2025-02-28 19:40:50,person,0.8031511,"53.68634033203125, 65.49588012695312, 627.66064453125, 479.4919738769531"
2025-02-28 19:40:50,person,0.6383237,"0.04248046875, 171.97100830078125, 209.2554931640625, 478.1832275390625"
2025-02-28 19:40:50,person,0.85011446,"109.68804931640625, 65.67396545410156, 629.81298828125, 478.647705078125"
2025-02-28 19:40:50,person,0.6377172,"0.0259552001953125, 170.84620666503906, 211.4552459716797, 478.6343994140625"
2025-02-28 19:40:50,person,0.8270017,"107.9210205078125, 65.64497375488281, 638.83251953125, 480.0"
2025-02-28 19:40:50,person,0.5889714,"0.0482177734375, 172.22210693359375, 210.86094665527344, 478.07745361328125"
2025-02-28 19:40:50,person,0.8270017,"107.9210205078125, 65.64497375488281, 638.83251953125, 480.0"
2025-02-28 19:40:50,person,0.5889714,"0.0482177734375, 172.22210693359375, 210.86094665527344, 478.07745361328125"
2025-02-28 19:40:50,person,0.82801694,"104.675537109375, 66.67158508300781, 635.75634765625, 479.05206298828125"
2025-02-28 19:40:50,person,0.69012225,"0.0321502685546875, 171.56362915039062, 213.35633850097656, 478.3210754394531"
2025-02-28 19:40:50,person,0.82157034,"101.162841796875, 65.36810302734375, 640.0, 479.72674560546875"
2025-02-28 19:40:50,person,0.5682969,"0.0, 173.28965759277344, 206.94195556640625, 477.98095703125"
2025-02-28 19:40:50,person,0.82615244,"65.643798828125, 65.56285095214844, 635.53271484375, 478.9195556640625"
2025-02-28 19:40:50,person,0.6210256,"0.0319671630859375, 171.64903259277344, 198.7653045654297, 478.2210693359375"
2025-02-28 19:40:51,person,0.83085287,"106.610107421875, 66.2757568359375, 637.1752319335938, 479.34283447265625"
2025-02-28 19:40:51,person,0.5377979,"0.048858642578125, 170.90301513671875, 218.97079467773438, 477.722412109375"
2025-02-28 19:40:51,person,0.83085287,"106.610107421875, 66.2757568359375, 637.1752319335938, 479.34283447265625"
2025-02-28 19:40:51,person,0.5377979,"0.048858642578125, 170.90301513671875, 218.97079467773438, 477.722412109375"
2025-02-28 19:41:32,person,0.8400162,"133.33526611328125, 73.62098693847656, 639.2333984375, 479.08740234375"
2025-02-28 19:41:32,person,0.8400162,"133.33526611328125, 73.62098693847656, 639.2333984375, 479.08740234375"
2025-02-28 19:41:32,person,0.8405151,"118.38287353515625, 74.11956787109375, 638.870361328125, 479.06744384765625"
2025-02-28 19:41:32,person,0.7939017,"112.45751953125, 73.70268249511719, 635.8173828125, 479.13970947265625"
2025-02-28 19:41:32,person,0.7939017,"112.45751953125, 73.70268249511719, 635.8173828125, 479.13970947265625"
2025-02-28 19:41:32,person,0.82731396,"98.9781494140625, 73.29531860351562, 637.7257080078125, 479.0670471191406"
2025-02-28 19:41:32,person,0.519983,"0.3361968994140625, 171.69842529296875, 202.57244873046875, 476.18505859375"
2025-02-28 19:41:32,person,0.82179976,"95.3201904296875, 74.30584716796875, 638.6710205078125, 479.0933837890625"
2025-02-28 19:41:32,person,0.7933845,"39.02130126953125, 82.063232421875, 638.388427734375, 479.50469970703125"
2025-02-28 19:41:32,person,0.7933845,"39.02130126953125, 82.063232421875, 638.388427734375, 479.50469970703125"
2025-02-28 19:41:33,person,0.8231429,"106.84942626953125, 73.67311096191406, 639.851318359375, 479.107421875"
2025-02-28 19:41:33,person,0.5555426,"0.60455322265625, 171.3394775390625, 208.45492553710938, 474.80645751953125"
2025-02-28 19:41:33,person,0.8231429,"106.84942626953125, 73.67311096191406, 639.851318359375, 479.107421875"
2025-02-28 19:41:33,person,0.5555426,"0.60455322265625, 171.3394775390625, 208.45492553710938, 474.80645751953125"
2025-02-28 19:41:33,person,0.6998122,"42.503173828125, 81.11482238769531, 633.60791015625, 479.51995849609375"
2025-02-28 19:41:33,person,0.8016084,"49.090087890625, 79.2254638671875, 635.40966796875, 479.3079833984375"
2025-02-28 19:41:33,person,0.4588196,"0.2718048095703125, 169.22552490234375, 209.881103515625, 475.9705810546875"
2025-02-28 19:41:33,person,0.81754994,"61.915771484375, 79.33804321289062, 640.0, 479.1188049316406"
2025-02-28 19:41:33,person,0.5637741,"0.2621307373046875, 168.70016479492188, 221.83457946777344, 476.4975891113281"
2025-02-28 19:41:33,person,0.84658283,"67.6947021484375, 80.33061218261719, 639.1768798828125, 479.34027099609375"
2025-02-28 19:41:33,person,0.6375958,"0.1121063232421875, 170.2808380126953, 219.1977996826172, 476.92254638671875"
2025-02-28 19:41:33,person,0.85479254,"85.41973876953125, 80.92864990234375, 639.686767578125, 479.2694091796875"
2025-02-28 19:41:33,person,0.67202604,"0.0016021728515625, 172.0224609375, 221.3466339111328, 477.20123291015625"
2025-02-28 19:41:33,person,0.85479254,"85.41973876953125, 80.92864990234375, 639.686767578125, 479.2694091796875"
2025-02-28 19:41:33,person,0.67202604,"0.0016021728515625, 172.0224609375, 221.3466339111328, 477.20123291015625"
2025-02-28 19:41:33,person,0.84043306,"68.12005615234375, 77.06761169433594, 639.2881469726562, 479.229248046875"
2025-02-28 19:41:33,person,0.60080135,"0.1142120361328125, 170.4918212890625, 224.06983947753906, 476.6685791015625"
2025-02-28 19:41:33,person,0.8382949,"60.8985595703125, 77.1380615234375, 639.640869140625, 479.213623046875"
2025-02-28 19:41:33,person,0.5814722,"0.1083984375, 169.530517578125, 226.49432373046875, 477.33001708984375"
2025-02-28 19:41:33,person,0.84270656,"69.237548828125, 72.91961669921875, 639.6109619140625, 479.13421630859375"
2025-02-28 19:41:33,person,0.65448207,"0.11102294921875, 168.0985565185547, 226.18096923828125, 477.17364501953125"
2025-02-28 19:41:33,person,0.8570956,"61.884033203125, 74.85792541503906, 639.5389404296875, 479.18798828125"
2025-02-28 19:41:33,person,0.50742173,"0.1395721435546875, 169.515625, 225.8699493408203, 477.15533447265625"
2025-02-28 19:41:34,person,0.8570956,"61.884033203125, 74.85792541503906, 639.5389404296875, 479.18798828125"
2025-02-28 19:41:34,person,0.50742173,"0.1395721435546875, 169.515625, 225.8699493408203, 477.15533447265625"
2025-02-28 19:41:34,person,0.84495384,"65.5501708984375, 75.166259765625, 639.7662353515625, 479.16143798828125"
2025-02-28 19:41:34,person,0.57766956,"0.09246826171875, 170.19427490234375, 221.74053955078125, 477.34619140625"
2025-02-28 19:41:34,person,0.84495384,"65.5501708984375, 75.166259765625, 639.7662353515625, 479.16143798828125"
2025-02-28 19:41:34,person,0.57766956,"0.09246826171875, 170.19427490234375, 221.74053955078125, 477.34619140625"
2025-02-28 19:41:34,person,0.84914255,"73.39794921875, 73.72245788574219, 640.0, 479.18402099609375"
2025-02-28 19:41:34,person,0.66400456,"0.0113067626953125, 172.0377960205078, 219.7470245361328, 477.57940673828125"
2025-02-28 19:41:34,person,0.8541824,"78.9864501953125, 76.6036376953125, 640.0, 479.200439453125"
2025-02-28 19:41:34,person,0.62281525,"0.0242462158203125, 171.6868896484375, 220.48313903808594, 477.50634765625"
2025-02-28 19:41:34,person,0.852773,"68.84478759765625, 73.70845031738281, 639.9773559570312, 479.24847412109375"
2025-02-28 19:41:34,person,0.6196042,"0.0720977783203125, 171.22056579589844, 223.9649200439453, 476.9693603515625"
2025-02-28 19:41:34,person,0.852773,"68.84478759765625, 73.70845031738281, 639.9773559570312, 479.24847412109375"
2025-02-28 19:41:34,person,0.6196042,"0.0720977783203125, 171.22056579589844, 223.9649200439453, 476.9693603515625"
2025-02-28 19:41:34,person,0.84694046,"72.64007568359375, 73.67864990234375, 640.0, 479.23504638671875"
2025-02-28 19:41:34,person,0.63400275,"0.0, 172.14971923828125, 220.22283935546875, 477.508544921875"
2025-02-28 19:41:34,person,0.84253854,"68.90087890625, 73.81698608398438, 639.59716796875, 479.2492980957031"
2025-02-28 19:41:34,person,0.6294947,"0.0074615478515625, 173.26072692871094, 217.66490173339844, 477.5491943359375"
2025-02-28 19:41:34,person,0.85134053,"77.41949462890625, 74.76535034179688, 639.3291015625, 479.2585144042969"
2025-02-28 19:41:34,person,0.67588234,"0.0401763916015625, 172.35494995117188, 218.8269805908203, 477.6202087402344"
2025-02-28 19:41:34,person,0.85134053,"77.41949462890625, 74.76535034179688, 639.3291015625, 479.2585144042969"
2025-02-28 19:41:34,person,0.67588234,"0.0401763916015625, 172.35494995117188, 218.8269805908203, 477.6202087402344"
2025-02-28 19:41:34,person,0.8611213,"74.03460693359375, 74.34396362304688, 639.9221801757812, 479.2214660644531"
2025-02-28 19:41:34,person,0.6480026,"0.0205535888671875, 170.90484619140625, 212.12228393554688, 477.7178955078125"
2025-02-28 19:41:35,person,0.7984649,"54.804443359375, 66.84942626953125, 639.7152099609375, 479.31671142578125"
2025-02-28 19:41:35,person,0.6444779,"0.0, 170.05633544921875, 199.15866088867188, 477.38909912109375"
2025-02-28 19:41:35,person,0.8316299,"61.6103515625, 73.50523376464844, 639.969970703125, 479.2362060546875"
2025-02-28 19:41:35,person,0.59923613,"0.013916015625, 171.23085021972656, 204.7904052734375, 477.051025390625"
2025-02-28 19:41:35,person,0.84624404,"68.03314208984375, 73.36637878417969, 640.0, 479.10577392578125"
2025-02-28 19:41:35,person,0.47812003,"0.067779541015625, 168.18284606933594, 202.8302001953125, 477.7613525390625"
2025-02-28 19:41:35,person,0.84624404,"68.03314208984375, 73.36637878417969, 640.0, 479.10577392578125"
2025-02-28 19:41:35,person,0.47812003,"0.067779541015625, 168.18284606933594, 202.8302001953125, 477.7613525390625"
2025-02-28 19:41:35,person,0.8458748,"87.7452392578125, 74.32994079589844, 640.0, 479.1844482421875"
2025-02-28 19:41:35,person,0.6425301,"0.0440826416015625, 170.2844696044922, 208.85800170898438, 478.35894775390625"
2025-02-28 19:41:35,person,0.8458748,"87.7452392578125, 74.32994079589844, 640.0, 479.1844482421875"
2025-02-28 19:41:35,person,0.6425301,"0.0440826416015625, 170.2844696044922, 208.85800170898438, 478.35894775390625"
2025-02-28 19:41:35,person,0.84830534,"81.87554931640625, 73.38116455078125, 640.0, 479.09393310546875"
2025-02-28 19:41:35,person,0.4692199,"0.0219879150390625, 168.68304443359375, 216.87013244628906, 478.29437255859375"
2025-02-28 19:41:35,person,0.84918123,"80.25006103515625, 74.70608520507812, 640.0, 479.3197326660156"
2025-02-28 19:41:35,person,0.6722603,"0.0390472412109375, 170.16571044921875, 216.48606872558594, 478.296142578125"
2025-02-28 19:41:35,person,0.8709312,"72.9716796875, 75.83139038085938, 639.6668701171875, 479.2377624511719"
2025-02-28 19:41:35,person,0.699471,"0.032928466796875, 171.2167205810547, 212.38189697265625, 478.29669189453125"
2025-02-28 19:41:35,person,0.8709312,"72.9716796875, 75.83139038085938, 639.6668701171875, 479.2377624511719"
2025-02-28 19:41:35,person,0.699471,"0.032928466796875, 171.2167205810547, 212.38189697265625, 478.29669189453125"
2025-02-28 19:41:35,person,0.855367,"78.3890380859375, 75.98866271972656, 640.0, 479.168212890625"
2025-02-28 19:41:35,person,0.66269886,"0.0325775146484375, 172.86903381347656, 205.103515625, 478.6812744140625"
2025-02-28 19:41:35,person,0.8406327,"85.6627197265625, 75.18617248535156, 640.0, 479.236083984375"
2025-02-28 19:41:35,person,0.5789605,"0.033477783203125, 170.91566467285156, 211.2618408203125, 478.2601318359375"
2025-02-28 19:41:36,person,0.8270427,"80.37664794921875, 73.44924926757812, 640.0, 479.0821228027344"
2025-02-28 19:41:36,person,0.6170605,"0.0045013427734375, 170.91619873046875, 211.41050720214844, 478.11187744140625"
2025-02-28 19:41:36,person,0.81026095,"77.40142822265625, 72.65618896484375, 639.82763671875, 479.11480712890625"
2025-02-28 19:41:36,person,0.6001592,"0.02227783203125, 169.63299560546875, 214.26895141601562, 477.88543701171875"
2025-02-28 19:41:36,person,0.81026095,"77.40142822265625, 72.65618896484375, 639.82763671875, 479.11480712890625"
2025-02-28 19:41:36,person,0.6001592,"0.02227783203125, 169.63299560546875, 214.26895141601562, 477.88543701171875"
2025-02-28 19:41:36,person,0.81719834,"75.3839111328125, 69.64852905273438, 639.0205078125, 478.6610412597656"
2025-02-28 19:41:36,person,0.7170073,"0.0, 171.065185546875, 215.0608367919922, 478.5830078125"
2025-02-28 19:41:36,person,0.81719834,"75.3839111328125, 69.64852905273438, 639.0205078125, 478.6610412597656"
2025-02-28 19:41:36,person,0.7170073,"0.0, 171.065185546875, 215.0608367919922, 478.5830078125"
2025-02-28 19:41:36,person,0.8218998,"62.31500244140625, 71.76148986816406, 639.88818359375, 479.295166015625"
2025-02-28 19:41:36,person,0.6988828,"0.0, 170.7978515625, 217.42234802246094, 478.3162841796875"
2025-02-28 19:41:36,person,0.83167094,"58.36248779296875, 74.32530212402344, 640.0, 479.3209228515625"
2025-02-28 19:41:36,person,0.667228,"0.0186004638671875, 169.8247528076172, 219.95179748535156, 478.36114501953125"
2025-02-28 19:41:36,person,0.84034324,"56.045166015625, 72.79611206054688, 640.0, 479.3578186035156"
2025-02-28 19:41:36,person,0.7127499,"0.0120391845703125, 169.7307891845703, 216.64617919921875, 478.34356689453125"
2025-02-28 19:41:36,person,0.82909113,"54.95751953125, 72.14773559570312, 640.0, 479.4562683105469"
2025-02-28 19:41:36,person,0.6847843,"0.0169219970703125, 169.00067138671875, 220.00540161132812, 478.11029052734375"
2025-02-28 19:41:36,person,0.82909113,"54.95751953125, 72.14773559570312, 640.0, 479.4562683105469"
2025-02-28 19:41:36,person,0.6847843,"0.0169219970703125, 169.00067138671875, 220.00540161132812, 478.11029052734375"
2025-02-28 19:41:36,person,0.8322565,"69.0689697265625, 75.04266357421875, 639.8847045898438, 479.3282470703125"
2025-02-28 19:41:36,person,0.70464474,"0.0247039794921875, 169.329833984375, 218.50196838378906, 477.8016357421875"
2025-02-28 19:41:36,person,0.80483454,"65.7069091796875, 72.69422912597656, 640.0, 479.2337646484375"
2025-02-28 19:41:36,person,0.7360972,"0.09136962890625, 171.06304931640625, 214.70269775390625, 477.35125732421875"
2025-02-28 19:41:37,person,0.8004777,"71.03814697265625, 69.3597412109375, 639.6605224609375, 479.26654052734375"
2025-02-28 19:41:37,person,0.688522,"0.0667572021484375, 169.93666076660156, 219.8988494873047, 477.414306640625"
2025-02-28 19:41:37,person,0.8265258,"71.27996826171875, 71.8282470703125, 640.0, 479.3602294921875"
2025-02-28 19:41:37,person,0.63278663,"0.0480499267578125, 169.75006103515625, 221.52330017089844, 477.63031005859375"
2025-02-28 19:41:37,person,0.83466196,"74.8067626953125, 69.87188720703125, 640.0, 479.16375732421875"
2025-02-28 19:41:37,person,0.58740354,"0.1016693115234375, 170.2032470703125, 223.09664916992188, 477.52264404296875"
2025-02-28 19:41:37,person,0.8050376,"70.2906494140625, 71.23968505859375, 640.0, 479.23541259765625"
2025-02-28 19:41:37,person,0.5864128,"0.04974365234375, 171.1143798828125, 222.461181640625, 477.56732177734375"
2025-02-28 19:41:37,person,0.8101052,"59.606689453125, 70.67475891113281, 639.6256103515625, 479.36846923828125"
2025-02-28 19:41:37,person,0.573518,"0.0451507568359375, 170.44442749023438, 219.8165740966797, 477.1141052246094"
2025-02-28 19:41:37,person,0.8133895,"65.9476318359375, 69.30043029785156, 640.0, 479.304931640625"
2025-02-28 19:41:37,person,0.65235865,"0.071563720703125, 170.0996551513672, 222.00991821289062, 477.32037353515625"
2025-02-28 19:41:37,person,0.8133895,"65.9476318359375, 69.30043029785156, 640.0, 479.304931640625"
2025-02-28 19:41:37,person,0.65235865,"0.071563720703125, 170.0996551513672, 222.00991821289062, 477.32037353515625"
2025-02-28 19:41:37,person,0.8479215,"67.16259765625, 71.07623291015625, 640.0, 479.37994384765625"
2025-02-28 19:41:37,person,0.57736933,"0.06756591796875, 169.97824096679688, 222.16143798828125, 477.1878356933594"
2025-02-28 19:41:37,person,0.8386425,"71.86572265625, 71.95524597167969, 640.0, 479.41229248046875"
2025-02-28 19:41:37,person,0.6173893,"0.066162109375, 169.423583984375, 221.59579467773438, 477.96148681640625"
2025-02-28 19:41:37,person,0.8110779,"77.830322265625, 69.6473388671875, 640.0, 479.49041748046875"
2025-02-28 19:41:37,person,0.5795681,"0.071685791015625, 169.52224731445312, 222.1004638671875, 477.8554382324219"
2025-02-28 19:41:37,person,0.80973035,"72.99407958984375, 76.60011291503906, 640.0, 479.4918212890625"
